Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
40,1736274971637,07/01/2025 18:36:11,1736274971637,0,07/01/2025 18:36:11,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,23,passages,Sentences,3emlxf,1,response,space,2857,2850,2857,2857,2850,2857,1,2857,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,"In addition, the photos were taken from 2,000 miles away.",0,Easy,2,1,,,,,,,,,,,,
41,1736274982151,07/01/2025 18:36:22,1736274982151,0,07/01/2025 18:36:22,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,24,passages,Sentences,3emlxf,1,response,space,10521,10517,10521,10521,10517,10521,1,10521,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Easy,2,1,,,,,,,,,,,,
42,1736274983541,07/01/2025 18:36:23,1736274983541,0,07/01/2025 18:36:23,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,probe,Thought probe,muxvwp,1,response,no,1394,1385,1394,1394,1385,1394,1,1394,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
43,1736274986723,07/01/2025 18:36:26,1736274986723,0,07/01/2025 18:36:26,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,25,passages,Sentences,3emlxf,1,response,space,3191,3182,3191,3191,3182,3191,1,3191,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"But still, public enthusiasm for Martian exploration wilted.",1,Easy,2,1,,,,,,,,,,,,
44,1736274988456,07/01/2025 18:36:28,1736274988456,0,07/01/2025 18:36:28,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,probe,Thought probe,muxvwp,1,response,no,1742.000000000029,1734,1742.000000000029,1742.000000000029,1734,1742.000000000029,1,1742.000000000029,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
45,1736275000827,07/01/2025 18:36:40,1736275000827,0,07/01/2025 18:36:40,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,26,passages,Sentences,3emlxf,1,response,space,12378,12365,12378,12378,12365,12378,1,12378,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
46,1736275006104,07/01/2025 18:36:46,1736275006104,0,07/01/2025 18:36:46,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,27,passages,Sentences,3emlxf,1,response,space,5291,5284,5291,5291,5284,5291,1,5291,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
47,1736275007911,07/01/2025 18:36:47,1736275007911,0,07/01/2025 18:36:47,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1814,1800,1814,1814,1800,1814,1,1814,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1736275012668,07/01/2025 18:36:52,1736275012668,0,07/01/2025 18:36:52,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,4767,4750,4767,4767,4750,4767,1,4767,0,0,,Click Response,response B,3,object-67,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1736275015221,07/01/2025 18:36:55,1736275015221,0,07/01/2025 18:36:55,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,2567,2550,2567,2567,2550,2567,1,2567,0,0,,Click Response,response B,3,object-67,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1736275021134,07/01/2025 18:37:01,1736275021134,0,07/01/2025 18:37:01,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,5938.000000000029,5935,5938.000000000029,5938.000000000029,5935,5938.000000000029,1,5938.000000000029,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1736275030372,07/01/2025 18:37:10,1736275030372,0,07/01/2025 18:37:10,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,9232,9215,9232,9232,9215,9232,1,9232,0,0,,Click Response,response D,5,object-69,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1736275031759,07/01/2025 18:37:11,1736275031759,0,07/01/2025 18:37:11,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,28,passages,Sentences,3emlxf,1,response,space,1412,1400,1412,1412,1400,1412,1,1412,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1736275034538,07/01/2025 18:37:14,1736275034538,0,07/01/2025 18:37:14,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,29,passages,Sentences,3emlxf,1,response,space,2791,2783,2791,2791,2783,2791,1,2791,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1736275035822,07/01/2025 18:37:15,1736275035822,0,07/01/2025 18:37:15,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,probe,Thought probe,muxvwp,1,response,no,1292.999999999971,1285,1292.999999999971,1292.999999999971,1285,1292.999999999971,1,1292.999999999971,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
55,1736275041052,07/01/2025 18:37:21,1736275041052,0,07/01/2025 18:37:21,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,30,passages,Sentences,3emlxf,1,response,space,5238,5232,5238,5238,5232,5238,1,5238,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
56,1736275043912,07/01/2025 18:37:23,1736275043912,0,07/01/2025 18:37:23,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,31,passages,Sentences,3emlxf,1,response,space,2865,2850,2865,2865,2850,2865,1,2865,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
57,1736275048609,07/01/2025 18:37:28,1736275048609,0,07/01/2025 18:37:28,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,32,passages,Sentences,3emlxf,1,response,space,4713,4700,4713,4713,4700,4713,1,4713,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
58,1736275050294,07/01/2025 18:37:30,1736275050294,0,07/01/2025 18:37:30,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,33,passages,Sentences,3emlxf,1,response,space,1698,1683,1698,1698,1683,1698,1,1698,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
59,1736275052761,07/01/2025 18:37:32,1736275052761,0,07/01/2025 18:37:32,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,34,passages,Sentences,3emlxf,1,response,space,2482,2467,2482,2482,2467,2482,1,2482,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
60,1736275057693,07/01/2025 18:37:37,1736275057693,0,07/01/2025 18:37:37,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,35,passages,Sentences,3emlxf,1,response,space,4947,4933,4947,4947,4933,4947,1,4947,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
61,1736275059254,07/01/2025 18:37:39,1736275059254,0,07/01/2025 18:37:39,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,probe,Thought probe,muxvwp,1,response,yes,1575,1566,1575,1575,1566,1575,1,1575,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
62,1736275062269,07/01/2025 18:37:42,1736275062269,0,07/01/2025 18:37:42,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,36,passages,Sentences,3emlxf,1,response,space,3023,3017,3023,3023,3017,3023,1,3023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
63,1736275064757,07/01/2025 18:37:44,1736275064757,0,07/01/2025 18:37:44,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,37,passages,Sentences,3emlxf,1,response,space,2494,2484,2494,2494,2484,2494,1,2494,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
64,1736275070014,07/01/2025 18:37:50,1736275070014,0,07/01/2025 18:37:50,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,38,passages,Sentences,3emlxf,1,response,space,5267,5250,5267,5267,5250,5267,1,5267,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
65,1736275071295,07/01/2025 18:37:51,1736275071295,0,07/01/2025 18:37:51,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,39,passages,Sentences,3emlxf,1,response,space,1299,1283,1299,1299,1283,1299,1,1299,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
66,1736275074832,07/01/2025 18:37:54,1736275074832,0,07/01/2025 18:37:54,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,40,passages,Sentences,3emlxf,1,response,space,3553,3550,3553,3553,3550,3553,1,3553,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,This government at Jamestown was the first local government in America.,1,Easy,2,1,,,,,,,,,,,,
67,1736275076302,07/01/2025 18:37:56,1736275076302,0,07/01/2025 18:37:56,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,probe,Thought probe,muxvwp,1,response,no,1473,1466,1473,1473,1466,1473,1,1473,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
68,1736275078352,07/01/2025 18:37:58,1736275078352,0,07/01/2025 18:37:58,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,41,passages,Sentences,3emlxf,1,response,space,2057,2051,2057,2057,2051,2057,1,2057,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Today, local government is still the first and most important one in our lives. ",0,Easy,2,1,,,,,,,,,,,,
69,1736275080557,07/01/2025 18:38:00,1736275080557,0,07/01/2025 18:38:00,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,42,passages,Sentences,3emlxf,1,response,space,2211,2199,2211,2211,2199,2211,1,2211,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Easy,2,1,,,,,,,,,,,,
70,1736275081921,07/01/2025 18:38:01,1736275081921,0,07/01/2025 18:38:01,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,probe,Thought probe,muxvwp,1,response,no,1376,1367,1376,1376,1367,1376,1,1376,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
71,1736275083387,07/01/2025 18:38:03,1736275083387,0,07/01/2025 18:38:03,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,43,passages,Sentences,3emlxf,1,response,space,1475.0000000000582,1467,1475.0000000000582,1475.0000000000582,1467,1475.0000000000582,1,1475.0000000000582,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,15,"Local government provides us with schools, libraries, and other important services.",0,Easy,2,1,,,,,,,,,,,,
72,1736275084343,07/01/2025 18:38:04,1736275084343,0,07/01/2025 18:38:04,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,964,950,964,964,950,964,1,964,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
73,1736275086583,07/01/2025 18:38:06,1736275086583,0,07/01/2025 18:38:06,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,comprehension,Comprehension questions,ers3wv,1,response,d,2250,2233,2250,2250,2233,2250,1,2250,0,0,,Click Response,response D,5,object-69,comprehension,,,3,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,
74,1736275089728,07/01/2025 18:38:09,1736275089728,0,07/01/2025 18:38:09,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,comprehension,Comprehension questions,ers3wv,1,response,c,3166,3150,3166,3166,3150,3166,1,3166,0,0,,Click Response,response C,4,object-68,comprehension,,,3,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,
75,1736275097140,07/01/2025 18:38:17,1736275097140,0,07/01/2025 18:38:17,202242,3,task-wn3e,,42320820,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,11,comprehension,Comprehension questions,ers3wv,1,response,d,7417,7400,7417,7417,7400,7417,1,7417,0,0,,Click Response,response B,3,object-67,comprehension,,,3,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,
