Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
87,1705410931067,16/01/2024 13:15:31,1705410931067,0,16/01/2024 13:15:31,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,52,passages,Sentences,3emlxf,1,response,,16083.805000000168,16067.138000000035,16083.805000000168,16083.805000000168,16067.138000000035,16083.805000000168,1,16083.805000000168,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,Differences among individual subjects cannot systematically confound the results if assignment to conditions is truly random.,0,Easy,2,1,,,,,,,,,,,,
88,1705410938475,16/01/2024 13:15:38,1705410938475,0,16/01/2024 13:15:38,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,53,passages,Sentences,3emlxf,1,response,,7426.130999976071,7416.814999999944,7426.130999976071,7426.130999976071,7416.814999999944,7426.130999976071,1,7426.130999976071,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Put another way, the experimenter has under his control all the variables that can influence the results.",1,Easy,2,1,,,,,,,,,,,,
89,1705410940862,16/01/2024 13:15:40,1705410940862,0,16/01/2024 13:15:40,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,13,probe,Thought probe,muxvwp,1,response,no,2396.7159999522846,2383.4560000000056,2396.7159999522846,2396.7159999522846,2383.4560000000056,2396.7159999522846,1,2396.7159999522846,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
90,1705410954369,16/01/2024 13:15:54,1705410954369,0,16/01/2024 13:15:54,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,54,passages,Sentences,3emlxf,1,response,,13517.012999999803,13500.345999999903,13517.012999999803,13517.012999999803,13500.345999999903,13517.012999999803,1,13517.012999999803,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,It is another question as to whether they can exactly identify these variables. ,0,Easy,2,1,,,,,,,,,,,,
91,1705410963447,16/01/2024 13:16:03,1705410963447,0,16/01/2024 13:16:03,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,55,passages,Sentences,3emlxf,1,response,,9097.714000023901,9083.590000000084,9097.714000023901,9097.714000023901,9083.590000000084,9097.714000023901,1,9097.714000023901,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"Thus, the results from experimental designs are not entirely unambiguous, but they are less ambiguous than the results from correlational designs.",0,Easy,2,1,,,,,,,,,,,,
92,1705410964884,16/01/2024 13:16:04,1705410964884,0,16/01/2024 13:16:04,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,1450.028999999864,1433.3619999999646,1450.028999999864,1450.028999999864,1433.3619999999646,1450.028999999864,1,1450.028999999864,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
93,1705410981803,16/01/2024 13:16:21,1705410981803,0,16/01/2024 13:16:21,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,13,comprehension,Comprehension questions,ers3wv,1,response,e,16938.16200000001,16933.821999999927,16938.16200000001,16938.16200000001,16933.821999999927,16938.16200000001,1,16938.16200000001,0,0,,Click Response,response E,6,object-70,comprehension,,,4,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,
94,1705410989391,16/01/2024 13:16:29,1705410989391,0,16/01/2024 13:16:29,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,7592.5400000477675,7583.485000000102,7592.5400000477675,7592.5400000477675,7583.485000000102,7592.5400000477675,1,7592.5400000477675,0,0,,Click Response,response B,3,object-67,comprehension,,,4,2,,,,,,How many research design patterns were discussed?,b,One only,Two,Three,Four,Five,,,,,
95,1705411026007,16/01/2024 13:17:06,1705411026007,0,16/01/2024 13:17:06,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,15,comprehension,Comprehension questions,ers3wv,1,response,a,36626.25499997614,36617.69999999995,36626.25499997614,36626.25499997614,36617.69999999995,36626.25499997614,1,36626.25499997614,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,
96,1705411051168,16/01/2024 13:17:31,1705411051168,0,16/01/2024 13:17:31,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,16,comprehension,Comprehension questions,ers3wv,1,response,e,25167.396000000183,25150.72900000005,25167.396000000183,25167.396000000183,25150.72900000005,25167.396000000183,1,25167.396000000183,0,0,,Click Response,response C,4,object-68,comprehension,,,4,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,
97,1705411060067,16/01/2024 13:17:40,1705411060067,0,16/01/2024 13:17:40,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,finish,Thank you,xuq6te,1,continue,,8916.845000000205,8900.178000000073,8916.845000000205,8916.845000000205,8900.178000000073,8916.845000000205,1,8916.845000000205,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
98,1705411060068,16/01/2024 13:17:40,1705411060068,0,16/01/2024 13:17:40,155541,10,task-7qhb,,34250309,BLIND,10115740,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1705448380555,16/01/2024 23:39:40,1705448380555,0,16/01/2024 23:39:40,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1705448382776,16/01/2024 23:39:42,1705448382776,0,16/01/2024 23:39:42,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,start,Welcome,vo3k26,1,continue,,2254.8000000953675,2247.6,2254.8000000953675,2254.8000000953675,2247.6,2254.8000000953675,1,2254.8000000953675,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1705448398041,16/01/2024 23:39:58,1705448398041,0,16/01/2024 23:39:58,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,instr_passages,Text,zppu2h,1,response,,15270.7,15254.2,15270.7,15270.7,15254.2,15270.7,1,15270.7,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1705448410500,16/01/2024 23:40:10,1705448410500,0,16/01/2024 23:40:10,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,2,instr_passages,Text,zppu2h,1,response,,12477.099999999999,12473,12477.099999999999,12477.099999999999,12473,12477.099999999999,1,12477.099999999999,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"In this task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
5,1705448427538,16/01/2024 23:40:27,1705448427538,0,16/01/2024 23:40:27,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,3,instr_passages,Text,zppu2h,1,response,,17042.1,17036.1,17042.1,17042.1,17036.1,17042.1,1,17042.1,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
6,1705448435753,16/01/2024 23:40:35,1705448435753,0,16/01/2024 23:40:35,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,4,instr_passages,Text,zppu2h,1,response,,8215,8210.099999999999,8215,8215,8210.099999999999,8215,1,8215,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"Additionally, while you are reading you will be randomly interrupted and asked “WERE YOU MIND WANDERING WHEN YOU READ THE PREVIOUS SENTENCE?"" You would have to choose either “Yes” or ""No"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
7,1705448450802,16/01/2024 23:40:50,1705448450802,0,16/01/2024 23:40:50,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,5,instr_passages,Text,zppu2h,1,response,,15053.900000000001,15037.700000000004,15053.900000000001,15053.900000000001,15037.700000000004,15053.900000000001,1,15053.900000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 20 minutes. So try to do the task all the way through instead of taking too many small breaks in between. The task isn't long, so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
8,1705448452654,16/01/2024 23:40:52,1705448452654,0,16/01/2024 23:40:52,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,6,instr_passages,Text,zppu2h,1,response,,1868.699999999997,1865.0999999999913,1868.699999999997,1868.699999999997,1865.0999999999913,1868.699999999997,1,1868.699999999997,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,
9,1705448453445,16/01/2024 23:40:53,1705448453445,0,16/01/2024 23:40:53,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,passages,Sentences,3emlxf,1,response,,794.1000000000058,782.7000000000116,794.1000000000058,794.1000000000058,782.7000000000116,794.1000000000058,1,794.1000000000058,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,1,,,,,,,,,,,,
10,1705448467432,16/01/2024 23:41:07,1705448467432,0,16/01/2024 23:41:07,155541,10,task-7qhb,,34267513,BLIND,10121995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1272x598,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,2,passages,Sentences,3emlxf,1,response,,13998.499999904627,13988.5,13998.499999904627,13998.499999904627,13988.5,13998.499999904627,1,13998.499999904627,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Marketing is a business activity that directs the flow of goods and services from a producer to a consumer or user.,0,Easy,2,1,,,,,,,,,,,,
