Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
16,1708510558993,21/02/2024 10:15:58,1708510558594,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass,0
17,1708510558993,21/02/2024 10:15:58,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass-quantised,1
18,1708510558993,21/02/2024 10:15:58,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading,0
19,1708510558993,21/02/2024 10:15:58,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading-quantised,1
20,1708510558993,21/02/2024 10:15:58,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure,1
21,1708510558993,21/02/2024 10:15:58,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure-quantised,2
22,1708510558993,21/02/2024 10:15:58,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed,1
23,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed-quantised,2
24,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work,3
25,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work-quantised,4
26,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling,0
27,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling-quantised,1
28,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling,0
29,1708510559084,21/02/2024 10:15:59,1708510558595,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling-quantised,1
30,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names,4
31,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names-quantised,5
32,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address,0
33,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address-quantised,1
34,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions,4
35,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions-quantised,5
36,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse,4
37,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse-quantised,5
38,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read,6-10
39,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read-quantised,2
40,1708510559084,21/02/2024 10:15:59,1708510558596,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read,None
41,1708510559084,21/02/2024 10:15:59,1708510558597,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read-quantised,5
42,1708510559084,21/02/2024 10:15:59,1708510558597,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper,Never
43,1708510559207,21/02/2024 10:15:59,1708510558597,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper-quantised,5
44,1708510559207,21/02/2024 10:15:59,1708510558597,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper,Never
45,1708510559207,21/02/2024 10:15:59,1708510558597,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper-quantised,5
46,1708510559207,21/02/2024 10:15:59,1708510558597,0,21/02/2024 10:15:58,155541,10,questionnaire-mf58,,35378538,BLIND,10450156,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,104264
1,1708979416219,26/02/2024 20:30:16,1708979416046,0,26/02/2024 20:30:16,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1708979598723,26/02/2024 20:33:18,1708979598555,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school,4
3,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school-quantised,5
4,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading,3
5,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading-quantised,4
6,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading,Teachers/ parents
7,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading-quantised,3
8,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse,0
9,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse-quantised,1
10,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names,0
11,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names-quantised,1
12,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading,2 average
13,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading-quantised,3
14,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork,More than most
15,1708979598799,26/02/2024 20:33:18,1708979598559,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork-quantised,4
16,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass,3
17,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass-quantised,4
18,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading,1
19,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading-quantised,2
20,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure,1
21,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure-quantised,2
22,1708979598799,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed,2 average
23,1708979598857,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed-quantised,3
24,1708979598857,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work,4
25,1708979598857,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work-quantised,5
26,1708979598857,26/02/2024 20:33:18,1708979598560,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling,2
27,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling-quantised,3
28,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling,2 average
29,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling-quantised,3
30,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names,1
31,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names-quantised,2
32,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address,3
33,1708979598857,26/02/2024 20:33:18,1708979598561,0,26/02/2024 20:33:18,155541,10,questionnaire-mf58,,35526784,BLIND,10495625,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x745,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address-quantised,4
