Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Randomise questionnaire elements?,Question Key,Response,randomiser-mq2e,branch-s3b7,branch-dgjt
11,1754046397641,01/08/2025 11:06,1754046397561,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5-quantised,2,probe_selfreport,Eligible,Voucher
12,1754046397641,01/08/2025 11:06,1754046397561,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
13,1754046397641,01/08/2025 11:06,1754046397561,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 -quantised,4,probe_selfreport,Eligible,Voucher
14,1754046397641,01/08/2025 11:06,1754046397562,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 7,Slightly Disagree,probe_selfreport,Eligible,Voucher
15,1754046397641,01/08/2025 11:06,1754046397562,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 7-quantised,3,probe_selfreport,Eligible,Voucher
16,1754046397641,01/08/2025 11:06,1754046397562,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 8 ,Definitely Agree,probe_selfreport,Eligible,Voucher
17,1754046397641,01/08/2025 11:06,1754046397562,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 8 -quantised,1,probe_selfreport,Eligible,Voucher
18,1754046397641,01/08/2025 11:06,1754046397563,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 9 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
19,1754046397641,01/08/2025 11:06,1754046397563,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 9 -quantised,3,probe_selfreport,Eligible,Voucher
20,1754046397641,01/08/2025 11:06,1754046397563,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 10 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
21,1754046397641,01/08/2025 11:06,1754046397563,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 10 -quantised,3,probe_selfreport,Eligible,Voucher
22,1754046397641,01/08/2025 11:06,1754046397563,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 11 ,Slightly Agree,probe_selfreport,Eligible,Voucher
23,1754046397731,01/08/2025 11:06,1754046397564,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 11 -quantised,2,probe_selfreport,Eligible,Voucher
24,1754046397731,01/08/2025 11:06,1754046397564,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 12 ,Definitely Agree,probe_selfreport,Eligible,Voucher
25,1754046397731,01/08/2025 11:06,1754046397564,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 12 -quantised,1,probe_selfreport,Eligible,Voucher
26,1754046397731,01/08/2025 11:06,1754046397564,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 13 ,Slightly Agree,probe_selfreport,Eligible,Voucher
27,1754046397731,01/08/2025 11:06,1754046397564,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 13 -quantised,2,probe_selfreport,Eligible,Voucher
28,1754046397731,01/08/2025 11:06,1754046397565,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 14 ,Slightly Agree,probe_selfreport,Eligible,Voucher
29,1754046397731,01/08/2025 11:06,1754046397565,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 14 -quantised,2,probe_selfreport,Eligible,Voucher
30,1754046397731,01/08/2025 11:06,1754046397565,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 15 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
31,1754046397731,01/08/2025 11:06,1754046397565,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 15 -quantised,3,probe_selfreport,Eligible,Voucher
32,1754046397731,01/08/2025 11:06,1754046397565,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16,Definitely Agree,probe_selfreport,Eligible,Voucher
33,1754046397731,01/08/2025 11:06,1754046397565,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16-quantised,1,probe_selfreport,Eligible,Voucher
34,1754046397731,01/08/2025 11:06,1754046397566,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17,Definitely Agree,probe_selfreport,Eligible,Voucher
35,1754046397731,01/08/2025 11:06,1754046397566,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17-quantised,1,probe_selfreport,Eligible,Voucher
36,1754046397731,01/08/2025 11:06,1754046397566,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 18,Definitely Agree,probe_selfreport,Eligible,Voucher
37,1754046397731,01/08/2025 11:06,1754046397566,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 18-quantised,1,probe_selfreport,Eligible,Voucher
38,1754046397731,01/08/2025 11:06,1754046397566,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 19 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
39,1754046397731,01/08/2025 11:06,1754046397567,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 19 -quantised,3,probe_selfreport,Eligible,Voucher
40,1754046397731,01/08/2025 11:06,1754046397567,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 20,Definitely Disagree,probe_selfreport,Eligible,Voucher
41,1754046397731,01/08/2025 11:06,1754046397567,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 20-quantised,4,probe_selfreport,Eligible,Voucher
42,1754046397731,01/08/2025 11:06,1754046397567,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 21,Definitely Disagree,probe_selfreport,Eligible,Voucher
43,1754046397793,01/08/2025 11:06,1754046397567,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 21-quantised,4,probe_selfreport,Eligible,Voucher
44,1754046397793,01/08/2025 11:06,1754046397568,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 22,Slightly Disagree,probe_selfreport,Eligible,Voucher
45,1754046397793,01/08/2025 11:06,1754046397568,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 22-quantised,3,probe_selfreport,Eligible,Voucher
46,1754046397793,01/08/2025 11:06,1754046397568,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 23 ,Definitely Agree,probe_selfreport,Eligible,Voucher
47,1754046397793,01/08/2025 11:06,1754046397568,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 23 -quantised,1,probe_selfreport,Eligible,Voucher
48,1754046397793,01/08/2025 11:06,1754046397568,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 24,Slightly Disagree,probe_selfreport,Eligible,Voucher
49,1754046397793,01/08/2025 11:06,1754046397569,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 24-quantised,3,probe_selfreport,Eligible,Voucher
50,1754046397793,01/08/2025 11:06,1754046397569,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 25,Slightly Disagree,probe_selfreport,Eligible,Voucher
51,1754046397793,01/08/2025 11:06,1754046397569,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 25-quantised,3,probe_selfreport,Eligible,Voucher
52,1754046397793,01/08/2025 11:06,1754046397569,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 26 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
53,1754046397793,01/08/2025 11:06,1754046397570,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 26 -quantised,3,probe_selfreport,Eligible,Voucher
54,1754046397793,01/08/2025 11:06,1754046397570,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 27 ,Slightly Agree,probe_selfreport,Eligible,Voucher
55,1754046397793,01/08/2025 11:06,1754046397570,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 27 -quantised,2,probe_selfreport,Eligible,Voucher
56,1754046397793,01/08/2025 11:06,1754046397570,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 28,Definitely Agree,probe_selfreport,Eligible,Voucher
57,1754046397793,01/08/2025 11:06,1754046397570,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 28-quantised,1,probe_selfreport,Eligible,Voucher
58,1754046397793,01/08/2025 11:06,1754046397571,1,01/08/2025 12:06,234742,9,questionnaire-opi6,,48475306,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,The Autism Spectrum Quotient Adult's Version,2,No,END QUESTIONNAIRE,122135,probe_selfreport,Eligible,Voucher
1,1754050547615,01/08/2025 12:15,1754050547364,1,01/08/2025 13:15,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,
2,1754052000290,01/08/2025 12:40,1754051999047,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 ,Slightly Disagree,probe_selfreport,Eligible,
3,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 -quantised,3,probe_selfreport,Eligible,
4,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 ,Slightly Agree,probe_selfreport,Eligible,
5,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 -quantised,2,probe_selfreport,Eligible,
6,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 3 ,Slightly Agree,probe_selfreport,Eligible,
7,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 3 -quantised,2,probe_selfreport,Eligible,
8,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 4 ,Slightly Agree,probe_selfreport,Eligible,
9,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 4 -quantised,2,probe_selfreport,Eligible,
10,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5,Slightly Disagree,probe_selfreport,Eligible,
11,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5-quantised,3,probe_selfreport,Eligible,
12,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 ,Slightly Agree,probe_selfreport,Eligible,
13,1754052000378,01/08/2025 12:40,1754051999049,1,01/08/2025 13:39,234742,9,questionnaire-opi6,,48476889,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 -quantised,2,probe_selfreport,Eligible,
