Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
132,1741097891538,04/03/2025 14:18:11,1741097891538,0,04/03/2025 14:18:11,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,593.2000000014668,583.2999999999302,593.2000000014668,593.2000000014668,583.2999999999302,593.2000000014668,1,593.2000000014668,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
133,1741097904930,04/03/2025 14:18:24,1741097904930,0,04/03/2025 14:18:24,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,probe_physical,Return to physical text,5jjhzp,2,continue,,13401.599999997066,13399.900000000023,13401.599999997066,13401.599999997066,13399.900000000023,13401.599999997066,1,13401.599999997066,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
134,1741097905642,04/03/2025 14:18:25,1741097905642,0,04/03/2025 14:18:25,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,713.699999997043,700.0999999999767,713.699999997043,713.699999997043,700.0999999999767,713.699999997043,1,713.699999997043,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
135,1741097912258,04/03/2025 14:18:32,1741097912258,0,04/03/2025 14:18:32,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,probe_physical,Return to physical text,5jjhzp,2,continue,,6629.699999998556,6616.70000000007,6629.699999998556,6629.699999998556,6616.70000000007,6629.699999998556,1,6629.699999998556,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
136,1741097934874,04/03/2025 14:18:54,1741097934874,0,04/03/2025 14:18:54,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,22628.999999998487,22616.79999999993,22628.999999998487,22628.999999998487,22616.79999999993,22628.999999998487,1,22628.999999998487,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
137,1741097937546,04/03/2025 14:18:57,1741097937546,0,04/03/2025 14:18:57,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,25,comprehension,Comprehension questions,ers3wv,1,response,b,2684.0999999970663,2683.20000000007,2684.0999999970663,2684.0999999970663,2683.20000000007,2684.0999999970663,1,2684.0999999970663,0,0,,Click Response,response B,3,object-67,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,,
138,1741097940970,04/03/2025 14:19:00,1741097940970,0,04/03/2025 14:19:00,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,26,comprehension,Comprehension questions,ers3wv,1,response,a,3424.8999999969965,3416.6999999999534,3424.8999999969965,3424.8999999969965,3416.6999999999534,3424.8999999969965,1,3424.8999999969965,0,0,,Click Response,response A,2,object-66,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,,
139,1741097946995,04/03/2025 14:19:06,1741097946995,0,04/03/2025 14:19:06,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,27,comprehension,Comprehension questions,ers3wv,1,response,a,6032.699999997043,6016.70000000007,6032.699999997043,6032.699999997043,6016.70000000007,6032.699999997043,1,6032.699999997043,0,0,,Click Response,response E,6,object-70,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,,
140,1741097971386,04/03/2025 14:19:31,1741097971386,0,04/03/2025 14:19:31,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,28,comprehension,Comprehension questions,ers3wv,1,response,d,24407.800000001444,24400,24407.800000001444,24407.800000001444,24400,24407.800000001444,1,24407.800000001444,0,0,,Click Response,response C,4,object-68,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,,
141,1741097978338,04/03/2025 14:19:38,1741097978338,0,04/03/2025 14:19:38,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,64,passages,Sentences,3emlxf,1,response,space,6959.300000001444,6950.199999999953,6959.300000001444,6959.300000001444,6950.199999999953,6959.300000001444,1,6959.300000001444,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 6,,,,,,,,,,,,,,,,,
142,1741097984162,04/03/2025 14:19:44,1741097984162,0,04/03/2025 14:19:44,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,5833,5816.400000000023,5833,5833,5816.400000000023,5833,1,5833,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
143,1741098014274,04/03/2025 14:20:14,1741098014274,0,04/03/2025 14:20:14,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,probe_physical,Return to physical text,5jjhzp,2,continue,,30129.200000001467,30116.79999999993,30129.200000001467,30129.200000001467,30116.79999999993,30129.200000001467,1,30129.200000001467,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
144,1741098014674,04/03/2025 14:20:14,1741098014674,0,04/03/2025 14:20:14,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,412.19999999855645,400,412.19999999855645,412.19999999855645,400,412.19999999855645,1,412.19999999855645,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
145,1741098029859,04/03/2025 14:20:29,1741098029859,0,04/03/2025 14:20:29,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,probe_physical,Return to physical text,5jjhzp,2,continue,,15197.199999998556,15183.300000000047,15197.199999998556,15197.199999998556,15183.300000000047,15197.199999998556,1,15197.199999998556,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
146,1741098032106,04/03/2025 14:20:32,1741098032106,0,04/03/2025 14:20:32,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,9,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2260.89999999851,2249.9000000000233,2260.89999999851,2260.89999999851,2249.9000000000233,2260.89999999851,1,2260.89999999851,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
147,1741098044827,04/03/2025 14:20:44,1741098044827,0,04/03/2025 14:20:44,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,9,probe_physical,Return to physical text,5jjhzp,2,continue,,12731.599999999977,12716.900000000023,12731.599999999977,12731.599999999977,12716.900000000023,12731.599999999977,1,12731.599999999977,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
148,1741098045658,04/03/2025 14:20:45,1741098045658,0,04/03/2025 14:20:45,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,10,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,845.8999999954831,833.2999999999302,845.8999999954831,845.8999999954831,833.2999999999302,845.8999999954831,1,845.8999999954831,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
149,1741098052779,04/03/2025 14:20:52,1741098052779,0,04/03/2025 14:20:52,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,10,probe_physical,Return to physical text,5jjhzp,2,continue,,7133.600000000093,7116.800000000047,7133.600000000093,7133.600000000093,7116.800000000047,7133.600000000093,1,7133.600000000093,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
150,1741098057466,04/03/2025 14:20:57,1741098057466,0,04/03/2025 14:20:57,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,4703.8999999969965,4699.900000000023,4703.8999999969965,4703.8999999969965,4699.900000000023,4703.8999999969965,1,4703.8999999969965,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,, ,,,,,,,,,,,,,,,
151,1741098062250,04/03/2025 14:21:02,1741098062250,0,04/03/2025 14:21:02,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,29,comprehension,Comprehension questions,ers3wv,1,response,d,4788.199999999953,4783.29999999993,4788.199999999953,4788.199999999953,4783.29999999993,4788.199999999953,1,4788.199999999953,0,0,,Click Response,response D,5,object-69,comprehension,,,6,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,,
152,1741098067234,04/03/2025 14:21:07,1741098067234,0,04/03/2025 14:21:07,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,30,comprehension,Comprehension questions,ers3wv,1,response,c,4988.699999997043,4983.5,4988.699999997043,4988.699999997043,4983.5,4988.699999997043,1,4988.699999997043,0,0,,Click Response,response C,4,object-68,comprehension,,,6,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,,
153,1741098082418,04/03/2025 14:21:22,1741098082418,0,04/03/2025 14:21:22,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,31,comprehension,Comprehension questions,ers3wv,1,response,d,15189.400000000023,15183.29999999993,15189.400000000023,15189.400000000023,15183.29999999993,15189.400000000023,1,15189.400000000023,0,0,,Click Response,response B,3,object-67,comprehension,,,6,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,,
154,1741098097378,04/03/2025 14:21:37,1741098097378,0,04/03/2025 14:21:37,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,32,comprehension,Comprehension questions,ers3wv,1,response,d,14965.899999997113,14950,14965.899999997113,14965.899999997113,14950,14965.899999997113,1,14965.899999997113,0,0,,Click Response,response D,5,object-69,comprehension,,,6,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,,
155,1741098132747,04/03/2025 14:22:12,1741098132747,0,04/03/2025 14:22:12,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,65,passages,Sentences,3emlxf,1,response,space,35384.39999999711,35383.30000000005,35384.39999999711,35384.39999999711,35383.30000000005,35384.39999999711,1,35384.39999999711,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,0,Passage 8,0,Difficult,1,2,,,,,,,,,,,,,
156,1741098134138,04/03/2025 14:22:14,1741098134138,0,04/03/2025 14:22:14,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,11,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1392.6999999985565,1383.5,1392.6999999985565,1392.6999999985565,1383.5,1392.6999999985565,1,1392.6999999985565,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
157,1741098149779,04/03/2025 14:22:29,1741098149779,0,04/03/2025 14:22:29,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,11,probe_physical,Return to physical text,5jjhzp,2,continue,,15649.400000001537,15633.100000000093,15649.400000001537,15649.400000001537,15633.100000000093,15649.400000001537,1,15649.400000001537,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
158,1741098150234,04/03/2025 14:22:30,1741098150234,0,04/03/2025 14:22:30,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,12,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,471.80000000144355,466.69999999995343,471.80000000144355,471.80000000144355,466.69999999995343,471.80000000144355,1,471.80000000144355,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
159,1741098167498,04/03/2025 14:22:47,1741098167498,0,04/03/2025 14:22:47,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,12,probe_physical,Return to physical text,5jjhzp,2,continue,,17269.39999999851,17266.899999999907,17269.39999999851,17269.39999999851,17266.899999999907,17269.39999999851,1,17269.39999999851,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
160,1741098168402,04/03/2025 14:22:48,1741098168402,0,04/03/2025 14:22:48,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,13,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,906.3999999971129,899.9000000001397,906.3999999971129,906.3999999971129,899.9000000001397,906.3999999971129,1,906.3999999971129,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
161,1741098196355,04/03/2025 14:23:16,1741098196355,0,04/03/2025 14:23:16,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,13,probe_physical,Return to physical text,5jjhzp,2,continue,,27959.199999999953,27949.899999999907,27959.199999999953,27959.199999999953,27949.899999999907,27959.199999999953,1,27959.199999999953,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
162,1741098198882,04/03/2025 14:23:18,1741098198882,0,04/03/2025 14:23:18,201675,16,task-d2yz,,44045865,BLIND,12533363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2536.4000000015367,2533.4000000001397,2536.4000000015367,2536.4000000015367,2533.4000000001397,2536.4000000015367,1,2536.4000000015367,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
