Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
132,1741349879427,07/03/2025 12:17:59,1741349879427,0,07/03/2025 12:17:59,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1408.699999997858,1399.7000000001863,1408.699999997858,1408.699999997858,1399.7000000001863,1408.699999997858,1,1408.699999997858,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
133,1741349890788,07/03/2025 12:18:10,1741349890788,0,07/03/2025 12:18:10,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,25,comprehension,Comprehension questions,ers3wv,1,response,c,11369.699999996927,11366.699999999953,11369.699999996927,11369.699999996927,11366.699999999953,11369.699999996927,1,11369.699999996927,0,0,,Click Response,response B,3,object-67,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,,
134,1741349900739,07/03/2025 12:18:20,1741349900739,0,07/03/2025 12:18:20,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,26,comprehension,Comprehension questions,ers3wv,1,response,d,9954.599999998463,9950.199999999953,9954.599999998463,9954.599999998463,9950.199999999953,9954.599999998463,1,9954.599999998463,0,0,,Click Response,response D,5,object-69,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,,
135,1741349909660,07/03/2025 12:18:29,1741349909660,0,07/03/2025 12:18:29,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,27,comprehension,Comprehension questions,ers3wv,1,response,c,8924.89999999851,8916.600000000093,8924.89999999851,8924.89999999851,8916.600000000093,8924.89999999851,1,8924.89999999851,0,0,,Click Response,response A,2,object-66,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,,
136,1741349913635,07/03/2025 12:18:33,1741349913635,0,07/03/2025 12:18:33,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,28,comprehension,Comprehension questions,ers3wv,1,response,e,3983.1999999999534,3966.6999999999534,3983.1999999999534,3983.1999999999534,3966.6999999999534,3983.1999999999534,1,3983.1999999999534,0,0,,Click Response,response A,2,object-66,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,,
137,1741349955196,07/03/2025 12:19:15,1741349955196,0,07/03/2025 12:19:15,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,55,passages,Sentences,3emlxf,1,response,space,41577.79999999772,41566.69999999995,41577.79999999772,41577.79999999772,41566.69999999995,41577.79999999772,1,41577.79999999772,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 5,,,,,,,,,,,,,,,,,
138,1741349956660,07/03/2025 12:19:16,1741349956660,0,07/03/2025 12:19:16,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,10,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1474.5999999977648,1466.6999999999534,1474.5999999977648,1474.5999999977648,1466.6999999999534,1474.5999999977648,1,1474.5999999977648,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
139,1741349975908,07/03/2025 12:19:35,1741349975908,0,07/03/2025 12:19:35,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,10,probe_physical,Return to physical text,5jjhzp,2,continue,,19256.39999999781,19250,19256.39999999781,19256.39999999781,19250,19256.39999999781,1,19256.39999999781,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
140,1741349976492,07/03/2025 12:19:36,1741349976492,0,07/03/2025 12:19:36,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,11,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,589.8000000000466,583.3000000000466,589.8000000000466,589.8000000000466,583.3000000000466,589.8000000000466,1,589.8000000000466,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
141,1741350004084,07/03/2025 12:20:04,1741350004084,0,07/03/2025 12:20:04,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,11,probe_physical,Return to physical text,5jjhzp,2,continue,,27598.89999999851,27583.699999999953,27598.89999999851,27598.89999999851,27583.699999999953,27598.89999999851,1,27598.89999999851,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
142,1741350004676,07/03/2025 12:20:04,1741350004676,0,07/03/2025 12:20:04,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,12,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,607.3000000000466,599.6000000000931,607.3000000000466,607.3000000000466,599.6000000000931,607.3000000000466,1,607.3000000000466,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
143,1741350010236,07/03/2025 12:20:10,1741350010236,0,07/03/2025 12:20:10,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,12,probe_physical,Return to physical text,5jjhzp,2,continue,,5567.799999997718,5566.699999999953,5567.799999997718,5567.799999997718,5566.699999999953,5567.799999997718,1,5567.799999997718,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
144,1741350011428,07/03/2025 12:20:11,1741350011428,0,07/03/2025 12:20:11,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1192.2999999970198,1183.3999999999069,1192.2999999970198,1192.2999999970198,1183.3999999999069,1192.2999999970198,1,1192.2999999970198,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,, ,,,,,,,,,,,,,,,
145,1741350017028,07/03/2025 12:20:17,1741350017028,0,07/03/2025 12:20:17,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,29,comprehension,Comprehension questions,ers3wv,1,response,b,5609.499999998603,5600.200000000186,5609.499999998603,5609.499999998603,5600.200000000186,5609.499999998603,1,5609.499999998603,0,0,,Click Response,response A,2,object-66,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,,
146,1741350024348,07/03/2025 12:20:24,1741350024348,0,07/03/2025 12:20:24,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,30,comprehension,Comprehension questions,ers3wv,1,response,b,7329.399999999907,7316.5,7329.399999999907,7329.399999999907,7316.5,7329.399999999907,1,7329.399999999907,0,0,,Click Response,response E,6,object-70,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,,
147,1741350028148,07/03/2025 12:20:28,1741350028148,0,07/03/2025 12:20:28,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,31,comprehension,Comprehension questions,ers3wv,1,response,c,3812.599999999162,3800.0999999998603,3812.599999999162,3812.599999999162,3800.0999999998603,3812.599999999162,1,3812.599999999162,0,0,,Click Response,response C,4,object-68,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,,
148,1741350036468,07/03/2025 12:20:36,1741350036468,0,07/03/2025 12:20:36,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,32,comprehension,Comprehension questions,ers3wv,1,response,d,8332.399999997811,8316.600000000093,8332.399999997811,8332.399999997811,8316.600000000093,8332.399999997811,1,8332.399999997811,0,0,,Click Response,response C,4,object-68,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,,
149,1741350066549,07/03/2025 12:21:06,1741350066549,0,07/03/2025 12:21:06,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,56,passages,Sentences,3emlxf,1,response,space,30096.39999999921,30083.399999999907,30096.39999999921,30096.39999999921,30083.399999999907,30096.39999999921,1,30096.39999999921,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 7,,,,,,,,,,,,,,,,,
150,1741350069588,07/03/2025 12:21:09,1741350069588,0,07/03/2025 12:21:09,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,13,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,3052.3999999978114,3050,3052.3999999978114,3052.3999999978114,3050,3052.3999999978114,1,3052.3999999978114,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
151,1741350126093,07/03/2025 12:22:06,1741350126093,0,07/03/2025 12:22:06,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,13,probe_physical,Return to physical text,5jjhzp,2,continue,,56506.69999999856,56500.10000000009,56506.69999999856,56506.69999999856,56500.10000000009,56506.69999999856,1,56506.69999999856,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
152,1741350127686,07/03/2025 12:22:07,1741350127686,0,07/03/2025 12:22:07,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,14,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1599.8999999992084,1583.1999999999534,1599.8999999992084,1599.8999999992084,1583.1999999999534,1599.8999999992084,1,1599.8999999992084,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
153,1741350129573,07/03/2025 12:22:09,1741350129573,0,07/03/2025 12:22:09,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,14,probe_physical,Return to physical text,5jjhzp,2,continue,,1903.199999999255,1900.1999999999534,1903.199999999255,1903.199999999255,1900.1999999999534,1903.199999999255,1,1903.199999999255,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
154,1741350131821,07/03/2025 12:22:11,1741350131821,0,07/03/2025 12:22:11,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2251.4999999993015,2249.9000000001397,2251.4999999993015,2251.4999999993015,2249.9000000001397,2251.4999999993015,1,2251.4999999993015,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
155,1741350134861,07/03/2025 12:22:14,1741350134861,0,07/03/2025 12:22:14,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,33,comprehension,Comprehension questions,ers3wv,1,response,a,3041.4999999976717,3033.399999999907,3041.4999999976717,3041.4999999976717,3033.399999999907,3041.4999999976717,1,3041.4999999976717,0,0,,Click Response,response A,2,object-66,comprehension,,,7,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,,
156,1741350139237,07/03/2025 12:22:19,1741350139237,0,07/03/2025 12:22:19,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,34,comprehension,Comprehension questions,ers3wv,1,response,a,4383.100000000093,4366.600000000093,4383.100000000093,4383.100000000093,4366.600000000093,4383.100000000093,1,4383.100000000093,0,0,,Click Response,response B,3,object-67,comprehension,,,7,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,,
157,1741350147837,07/03/2025 12:22:27,1741350147837,0,07/03/2025 12:22:27,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,35,comprehension,Comprehension questions,ers3wv,1,response,b,8616.5,8600,8616.5,8616.5,8600,8616.5,1,8616.5,0,0,,Click Response,response B,3,object-67,comprehension,,,7,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,,
158,1741350154308,07/03/2025 12:22:34,1741350154308,0,07/03/2025 12:22:34,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,36,comprehension,Comprehension questions,ers3wv,1,response,c,6488.899999999907,6483.299999999814,6488.899999999907,6488.899999999907,6483.299999999814,6488.899999999907,1,6488.899999999907,0,0,,Click Response,response C,4,object-68,comprehension,,,7,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,,
159,1741350156565,07/03/2025 12:22:36,1741350156565,0,07/03/2025 12:22:36,201675,16,task-6rlz,,44161265,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,finish,Thank you,xuq6te,1,continue,,2261.999999998603,2250.100000000093,2261.999999998603,2261.999999998603,2250.100000000093,2261.999999998603,1,2261.999999998603,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,,
