Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
77,1706010226591,23/01/2024 11:43:46,1706010226591,0,23/01/2024 11:43:46,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,52,passages,Sentences,3emlxf,1,response,,1965.2999999999884,1949.8999999999942,1965.2999999999884,1965.2999999999884,1949.8999999999942,1965.2999999999884,1,1965.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,The time may come when the hydrogen from a cubic mile of sea water will provide enough energy to satisfy our needs at the 1960 rate for 300 centuries.,1,Easy,2,2,,,,,,,,,,,,
78,1706010228016,23/01/2024 11:43:48,1706010228016,0,23/01/2024 11:43:48,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,9,probe,Thought probe,muxvwp,1,response,no,1441.0999999880733,1433.2999999999884,1441.0999999880733,1441.0999999880733,1433.2999999999884,1441.0999999880733,1,1441.0999999880733,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
79,1706010232837,23/01/2024 11:43:52,1706010232837,0,23/01/2024 11:43:52,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,4828.799999988085,4817.100000000006,4828.799999988085,4828.799999988085,4817.100000000006,4828.799999988085,1,4828.799999988085,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
80,1706010240449,23/01/2024 11:44:00,1706010240449,0,23/01/2024 11:44:00,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,9,comprehension,Comprehension questions,ers3wv,1,response,c,7624,7617.200000000012,7624,7624,7617.200000000012,7624,1,7624,0,0,,Click Response,response A,2,object-66,comprehension,,,2,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,
81,1706010247033,23/01/2024 11:44:07,1706010247033,0,23/01/2024 11:44:07,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,10,comprehension,Comprehension questions,ers3wv,1,response,d,6590.899999994028,6583.099999999977,6590.899999994028,6590.899999994028,6583.099999999977,6590.899999994028,1,6590.899999994028,0,0,,Click Response,response E,6,object-70,comprehension,,,2,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,
82,1706010250215,23/01/2024 11:44:10,1706010250215,0,23/01/2024 11:44:10,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,11,comprehension,Comprehension questions,ers3wv,1,response,c,3190.3999999880907,3183.2000000000116,3190.3999999880907,3190.3999999880907,3183.2000000000116,3190.3999999880907,1,3190.3999999880907,0,0,,Click Response,response C,4,object-68,comprehension,,,2,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,
83,1706010253366,23/01/2024 11:44:13,1706010253366,0,23/01/2024 11:44:13,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,12,comprehension,Comprehension questions,ers3wv,1,response,e,3157.5999999940395,3150.7000000000116,3157.5999999940395,3157.5999999940395,3150.7000000000116,3157.5999999940395,1,3157.5999999940395,0,0,,Click Response,response A,2,object-66,comprehension,,,2,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,
84,1706010254571,23/01/2024 11:44:14,1706010254571,0,23/01/2024 11:44:14,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,53,passages,Sentences,3emlxf,1,response,,1212.2999999999884,1199.8999999999942,1212.2999999999884,1212.2999999999884,1199.8999999999942,1212.2999999999884,1,1212.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,2,,,,,,,,,,,,
85,1706010258103,23/01/2024 11:44:18,1706010258103,0,23/01/2024 11:44:18,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,54,passages,Sentences,3emlxf,1,response,,3544.8000000059546,3533.1999999999825,3544.8000000059546,3544.8000000059546,3533.1999999999825,3544.8000000059546,1,3544.8000000059546,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,"Fungi give cheese the flavor, odor, and character that gourmets so highly prize.",0,Easy,2,2,,,,,,,,,,,,
86,1706010259536,23/01/2024 11:44:19,1706010259536,0,23/01/2024 11:44:19,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,55,passages,Sentences,3emlxf,1,response,,1444.7000000000116,1433.2000000000116,1444.7000000000116,1444.7000000000116,1433.2000000000116,1444.7000000000116,1,1444.7000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,One of the first molds was found in caves near the French village of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
87,1706010262267,23/01/2024 11:44:22,1706010262267,0,23/01/2024 11:44:22,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,56,passages,Sentences,3emlxf,1,response,,2742,2734,2742,2742,2734,2742,1,2742,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"According to legend, a peasant boy left his lunch, which was a mild fresh piece of goat cheese, in one of the caves.",0,Easy,2,2,,,,,,,,,,,,
88,1706010264085,23/01/2024 11:44:24,1706010264085,0,23/01/2024 11:44:24,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,57,passages,Sentences,3emlxf,1,response,,1826.0999999940395,1816.6000000000058,1826.0999999940395,1826.0999999940395,1816.6000000000058,1826.0999999940395,1,1826.0999999940395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"When he returned, he found the cheese marbled, tart, and fragrant.",0,Easy,2,2,,,,,,,,,,,,
89,1706010267262,23/01/2024 11:44:27,1706010267262,0,23/01/2024 11:44:27,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,58,passages,Sentences,3emlxf,1,response,,3186.899999999994,3183.1999999999825,3186.899999999994,3186.899999999994,3183.1999999999825,3186.899999999994,1,3186.899999999994,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,Only cheeses that come from the area around these particular caves are allowed to bear the name of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
90,1706010269774,23/01/2024 11:44:29,1706010269774,0,23/01/2024 11:44:29,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,59,passages,Sentences,3emlxf,1,response,,2515.7000000000116,2499.8000000000175,2515.7000000000116,2515.7000000000116,2499.8000000000175,2515.7000000000116,1,2515.7000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"As early as the seventeenth century, ergot, the fungus of rye, was used to facilitate childbirth.",1,Easy,2,2,,,,,,,,,,,,
91,1706010271333,23/01/2024 11:44:31,1706010271333,0,23/01/2024 11:44:31,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,10,probe,Thought probe,muxvwp,1,response,no,1574.3999999999942,1567.3999999999942,1574.3999999999942,1574.3999999999942,1567.3999999999942,1574.3999999999942,1,1574.3999999999942,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
92,1706010272423,23/01/2024 11:44:32,1706010272423,0,23/01/2024 11:44:32,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,60,passages,Sentences,3emlxf,1,response,,1097.699999988079,1083.3999999999942,1097.699999988079,1097.699999988079,1083.3999999999942,1097.699999988079,1,1097.699999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"It causes the contraction of involuntary muscles, particularly in the uterus.",0,Easy,2,2,,,,,,,,,,,,
93,1706010274856,23/01/2024 11:44:34,1706010274856,0,23/01/2024 11:44:34,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,61,passages,Sentences,3emlxf,1,response,,2447.3999999821244,2433.2000000000116,2447.3999999821244,2447.3999999821244,2433.2000000000116,2447.3999999821244,1,2447.3999999821244,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"In the twentieth century, ergot has once more attracted interest as the source of the chemical from which the hallucinogenic drug LSD is derived.",1,Easy,2,2,,,,,,,,,,,,
94,1706010276350,23/01/2024 11:44:36,1706010276350,0,23/01/2024 11:44:36,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,11,probe,Thought probe,muxvwp,1,response,no,1507.5999999880733,1499.8999999999942,1507.5999999880733,1507.5999999880733,1499.8999999999942,1507.5999999880733,1,1507.5999999880733,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
95,1706010277988,23/01/2024 11:44:37,1706010277988,0,23/01/2024 11:44:37,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,62,passages,Sentences,3emlxf,1,response,,1645.9000000059605,1633.2000000000116,1645.9000000059605,1645.9000000059605,1633.2000000000116,1645.9000000059605,1,1645.9000000059605,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,Most modern antibiotics are produced by fungi.,0,Easy,2,2,,,,,,,,,,,,
96,1706010279159,23/01/2024 11:44:39,1706010279159,0,23/01/2024 11:44:39,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,63,passages,Sentences,3emlxf,1,response,,1183.4000000000233,1166.7000000000116,1183.4000000000233,1183.4000000000233,1166.7000000000116,1183.4000000000233,1,1183.4000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,Alexander Fleming discovered the first of these antibiotics.,0,Easy,2,2,,,,,,,,,,,,
97,1706010280207,23/01/2024 11:44:40,1706010280207,0,23/01/2024 11:44:40,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,64,passages,Sentences,3emlxf,1,response,,1064.8999999820953,1050,1064.8999999820953,1064.8999999820953,1050,1064.8999999820953,1,1064.8999999820953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,A mold of the genus Penicillium had contaminated a culture of staphylococcus bacteria that was growing on a nutrient agar plate.,0,Easy,2,2,,,,,,,,,,,,
98,1706010281172,23/01/2024 11:44:41,1706010281172,0,23/01/2024 11:44:41,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,65,passages,Sentences,3emlxf,1,response,,980.0000000059372,967.3999999999651,980.0000000059372,980.0000000059372,967.3999999999651,980.0000000059372,1,980.0000000059372,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,Alexander noted that the mold completely halted the growth of the bacteria.,0,Easy,2,2,,,,,,,,,,,,
99,1706010282050,23/01/2024 11:44:42,1706010282050,0,23/01/2024 11:44:42,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,66,passages,Sentences,3emlxf,1,response,,891.1000000059721,883.2000000000116,891.1000000059721,891.1000000059721,883.2000000000116,891.1000000059721,1,891.1000000059721,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Easy,2,2,,,,,,,,,,,,
100,1706010283467,23/01/2024 11:44:43,1706010283467,0,23/01/2024 11:44:43,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,12,probe,Thought probe,muxvwp,1,response,no,1424.5999999940395,1416.5999999999767,1424.5999999940395,1424.5999999940395,1416.5999999999767,1424.5999999940395,1,1424.5999999940395,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
101,1706010284927,23/01/2024 11:44:44,1706010284927,0,23/01/2024 11:44:44,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,67,passages,Sentences,3emlxf,1,response,,1466.5999999999767,1450,1466.5999999999767,1466.5999999999767,1450,1466.5999999999767,1,1466.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,All of these are substances produced by one living organism that injures another living organism.,0,Easy,2,2,,,,,,,,,,,,
102,1706010287593,23/01/2024 11:44:47,1706010287593,0,23/01/2024 11:44:47,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,2683.0999999999767,2666.5,2683.0999999999767,2683.0999999999767,2666.5,2683.0999999999767,1,2683.0999999999767,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
103,1706010291566,23/01/2024 11:44:51,1706010291566,0,23/01/2024 11:44:51,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,13,comprehension,Comprehension questions,ers3wv,1,response,b,3990.8000000059837,3984,3990.8000000059837,3990.8000000059837,3984,3990.8000000059837,1,3990.8000000059837,0,0,,Click Response,response A,2,object-66,comprehension,,,3,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,
104,1706010293666,23/01/2024 11:44:53,1706010293666,0,23/01/2024 11:44:53,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,2107.0999999881024,2099.8000000000466,2107.0999999881024,2107.0999999881024,2099.8000000000466,2107.0999999881024,1,2107.0999999881024,0,0,,Click Response,response A,2,object-66,comprehension,,,3,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,
105,1706010297566,23/01/2024 11:44:57,1706010297566,0,23/01/2024 11:44:57,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,15,comprehension,Comprehension questions,ers3wv,1,response,c,3907.500000005937,3900,3907.500000005937,3907.500000005937,3900,3907.500000005937,1,3907.500000005937,0,0,,Click Response,response B,3,object-67,comprehension,,,3,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,
106,1706010302200,23/01/2024 11:45:02,1706010302200,0,23/01/2024 11:45:02,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,16,comprehension,Comprehension questions,ers3wv,1,response,d,4640.899999982095,4633.899999999965,4640.899999982095,4640.899999982095,4633.899999999965,4640.899999982095,1,4640.899999982095,0,0,,Click Response,response D,5,object-69,comprehension,,,3,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,
107,1706010303467,23/01/2024 11:45:03,1706010303467,0,23/01/2024 11:45:03,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,68,passages,Sentences,3emlxf,1,response,,1274.4999999821302,1266.5,1274.4999999821302,1274.4999999821302,1266.5,1274.4999999821302,1,1274.4999999821302,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,2,,,,,,,,,,,,
108,1706010306502,23/01/2024 11:45:06,1706010306502,0,23/01/2024 11:45:06,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,69,passages,Sentences,3emlxf,1,response,,3042.600000005972,3033.2999999999884,3042.600000005972,3042.600000005972,3033.2999999999884,3042.600000005972,1,3042.600000005972,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,"Once in a while you will hear about an artist who was recognized as a master during his lifetime, but was then almost forgotten after his death.",0,Easy,2,2,,,,,,,,,,,,
109,1706010307373,23/01/2024 11:45:07,1706010307373,0,23/01/2024 11:45:07,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,70,passages,Sentences,3emlxf,1,response,,880.4999999940628,866.6000000000349,880.4999999940628,880.4999999940628,866.6000000000349,880.4999999940628,1,880.4999999940628,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,"A good example is the painter, Domenicos Theotocopoulos.",0,Easy,2,2,,,,,,,,,,,,
