Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,randomiser-mq2e,branch-s3b7,branch-wcx7,branch-spxp
373,1755088758939,13/08/2025 12:39,1755092358939,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,138,trial,mask,y6xgix,2,response,space,202.67999999999302,201.39999999996508,202.67999999999302,202.67999999999302,201.39999999996508,202.67999999999302,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,18,18,120,probe_selfreport,Eligible,Voucher,Yes
374,1755088759840,13/08/2025 12:39,1755092359840,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,139,trial,digit,9l7l5c,1,timedOut,,201.88000000000466,201.38000000000466,201.88000000000466,201.88000000000466,201.38000000000466,201.88000000000466,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,18,18,160,probe_selfreport,Eligible,Voucher,Yes
375,1755088760099,13/08/2025 12:39,1755092360099,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,139,trial,mask,y6xgix,2,response,space,259.5,256.9400000000023,259.5,259.5,256.9400000000023,259.5,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,18,18,160,probe_selfreport,Eligible,Voucher,Yes
376,1755088760945,13/08/2025 12:39,1755092360945,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,140,trial,digit,9l7l5c,1,timedOut,,201.71999999997206,201.39999999996508,201.71999999997206,201.71999999997206,201.39999999996508,201.71999999997206,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,18,18,110,probe_selfreport,Eligible,Voucher,Yes
377,1755088761150,13/08/2025 12:39,1755092361150,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,140,trial,mask,y6xgix,2,response,space,206.32000000000698,201.38000000000466,206.32000000000698,206.32000000000698,201.38000000000466,206.32000000000698,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,18,18,110,probe_selfreport,Eligible,Voucher,Yes
378,1755088762049,13/08/2025 12:39,1755092362049,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,141,trial,digit,9l7l5c,1,timedOut,,202.53999999997905,201.39999999996508,202.53999999997905,202.53999999997905,201.39999999996508,202.53999999997905,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,18,18,130,probe_selfreport,Eligible,Voucher,Yes
379,1755088762257,13/08/2025 12:39,1755092362257,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,141,trial,mask,y6xgix,2,response,space,208.32000000000698,201.38000000000466,208.32000000000698,208.32000000000698,201.38000000000466,208.32000000000698,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,18,18,130,probe_selfreport,Eligible,Voucher,Yes
380,1755088763153,13/08/2025 12:39,1755092363153,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,142,trial,digit,9l7l5c,1,timedOut,,202.35999999998603,201.38000000000466,202.35999999998603,202.35999999998603,201.38000000000466,202.35999999998603,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,18,,120,probe_selfreport,Eligible,Voucher,Yes
381,1755088764056,13/08/2025 12:39,1755092364056,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,142,trial,mask,y6xgix,2,response,noresponse,902.7999999999884,902.7999999999884,902.7999999999884,902.7999999999884,902.7999999999884,902.7999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,18,,120,probe_selfreport,Eligible,Voucher,Yes
382,1755088764257,13/08/2025 12:39,1755092364257,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,143,trial,digit,9l7l5c,1,timedOut,,202.17999999999302,201.38000000000466,202.17999999999302,202.17999999999302,201.38000000000466,202.17999999999302,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,18,18,130,probe_selfreport,Eligible,Voucher,Yes
383,1755088764506,13/08/2025 12:39,1755092364506,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,143,trial,mask,y6xgix,2,response,space,249.79999999998836,243.05999999999767,249.79999999998836,249.79999999998836,243.05999999999767,249.79999999998836,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,18,18,130,probe_selfreport,Eligible,Voucher,Yes
384,1755088765362,13/08/2025 12:39,1755092365362,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,144,trial,digit,9l7l5c,1,timedOut,,202.02000000001863,201.40000000002328,202.02000000001863,202.02000000001863,201.40000000002328,202.02000000001863,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,18,18,120,probe_selfreport,Eligible,Voucher,Yes
385,1755088765603,13/08/2025 12:39,1755092365603,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,144,trial,mask,y6xgix,2,response,space,241.61999999999534,236.11999999999534,241.61999999999534,241.61999999999534,236.11999999999534,241.61999999999534,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,18,18,120,probe_selfreport,Eligible,Voucher,Yes
386,1755088767924,13/08/2025 12:39,1755092367924,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,8,probe,screen1,zdzjkm,1,response,,1659.7600000000675,1652.8000000000466,1659.7600000000675,1659.7600000000675,1652.8000000000466,1659.7600000000675,1,0,0,space out,Click Response,resp_spaceOut,3,object-134,probe,,,,,,,probe_selfreport,Eligible,Voucher,Yes
387,1755088772917,13/08/2025 12:39,1755092372917,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,8,probe,ready,gcqbye,2,timedOut,,5001.039999999979,5000.039999999979,5001.039999999979,5001.039999999979,5000.039999999979,5001.039999999979,1,0,0,,Time Limit,screen,0,screen,probe,,,,,,,probe_selfreport,Eligible,Voucher,Yes
388,1755088773119,13/08/2025 12:39,1755092373119,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,145,trial,digit,9l7l5c,1,timedOut,,202,201.38000000000466,202,202,201.38000000000466,202,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,2,2,110,probe_selfreport,Eligible,Voucher,Yes
389,1755088773211,13/08/2025 12:39,1755092373211,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,145,trial,mask,y6xgix,2,response,space,93.61999999999534,90.27999999996973,93.61999999999534,93.61999999999534,90.27999999996973,93.61999999999534,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,2,2,110,probe_selfreport,Eligible,Voucher,Yes
390,1755088774223,13/08/2025 12:39,1755092374223,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,146,trial,digit,9l7l5c,1,timedOut,,201.8400000000256,201.40000000002328,201.8400000000256,201.8400000000256,201.40000000002328,201.8400000000256,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,2,2,170,probe_selfreport,Eligible,Voucher,Yes
391,1755088774493,13/08/2025 12:39,1755092374493,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,146,trial,mask,y6xgix,2,response,space,270.86000000004424,263.9000000000233,270.86000000004424,270.86000000004424,263.9000000000233,270.86000000004424,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,2,2,170,probe_selfreport,Eligible,Voucher,Yes
392,1755088775328,13/08/2025 12:39,1755092375328,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,147,trial,digit,9l7l5c,1,timedOut,,202.6599999999744,201.39999999996508,202.6599999999744,202.6599999999744,201.39999999996508,202.6599999999744,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,2,2,130,probe_selfreport,Eligible,Voucher,Yes
393,1755088775459,13/08/2025 12:39,1755092375459,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,147,trial,mask,y6xgix,2,response,space,131.94000000000233,125,131.94000000000233,131.94000000000233,125,131.94000000000233,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,2,2,130,probe_selfreport,Eligible,Voucher,Yes
394,1755088776431,13/08/2025 12:39,1755092376431,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,148,trial,digit,9l7l5c,1,timedOut,,202.47999999998137,201.39999999996508,202.47999999998137,202.47999999998137,201.39999999996508,202.47999999998137,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,2,2,150,probe_selfreport,Eligible,Voucher,Yes
395,1755088776620,13/08/2025 12:39,1755092376620,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,148,trial,mask,y6xgix,2,response,space,190.0800000000163,187.5,190.0800000000163,190.0800000000163,187.5,190.0800000000163,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,2,2,150,probe_selfreport,Eligible,Voucher,Yes
396,1755088777535,13/08/2025 12:39,1755092377535,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,149,trial,digit,9l7l5c,1,timedOut,,202.29999999998836,201.38000000000466,202.29999999998836,202.29999999998836,201.38000000000466,202.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,2,2,160,probe_selfreport,Eligible,Voucher,Yes
397,1755088777675,13/08/2025 12:39,1755092377675,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,149,trial,mask,y6xgix,2,response,space,140.9199999999837,138.89999999996508,140.9199999999837,140.9199999999837,138.89999999996508,140.9199999999837,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,2,2,160,probe_selfreport,Eligible,Voucher,Yes
398,1755088778640,13/08/2025 12:39,1755092378640,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,150,trial,digit,9l7l5c,1,timedOut,,202.11999999999534,201.38000000000466,202.11999999999534,202.11999999999534,201.38000000000466,202.11999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,2,2,120,probe_selfreport,Eligible,Voucher,Yes
399,1755088778753,13/08/2025 12:39,1755092378753,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,150,trial,mask,y6xgix,2,response,space,113.73999999999069,111.11999999999534,113.73999999999069,113.73999999999069,111.11999999999534,113.73999999999069,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,2,2,120,probe_selfreport,Eligible,Voucher,Yes
400,1755088779744,13/08/2025 12:39,1755092379744,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,151,trial,digit,9l7l5c,1,timedOut,,201.96000000002095,201.40000000002328,201.96000000002095,201.96000000002095,201.40000000002328,201.96000000002095,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,2,,90,probe_selfreport,Eligible,Voucher,Yes
401,1755088780647,13/08/2025 12:39,1755092380647,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,151,trial,mask,y6xgix,2,response,noresponse,902.7799999999697,902.7799999999697,902.7799999999697,902.7799999999697,902.7799999999697,902.7799999999697,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,2,,90,probe_selfreport,Eligible,Voucher,Yes
402,1755088780848,13/08/2025 12:39,1755092380848,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,152,trial,digit,9l7l5c,1,timedOut,,202.78000000002794,201.40000000002328,202.78000000002794,202.78000000002794,201.40000000002328,202.78000000002794,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,2,2,100,probe_selfreport,Eligible,Voucher,Yes
403,1755088781088,13/08/2025 12:39,1755092381088,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,152,trial,mask,y6xgix,2,response,space,241.38000000000466,236.09999999997672,241.38000000000466,241.38000000000466,236.09999999997672,241.38000000000466,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,2,2,100,probe_selfreport,Eligible,Voucher,Yes
404,1755088781952,13/08/2025 12:39,1755092381952,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,153,trial,digit,9l7l5c,1,timedOut,,202.59999999997672,201.38000000000466,202.59999999997672,202.59999999997672,201.38000000000466,202.59999999997672,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,2,2,120,probe_selfreport,Eligible,Voucher,Yes
405,1755088782129,13/08/2025 12:39,1755092382129,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,153,trial,mask,y6xgix,2,response,space,177.21999999997206,173.61999999999534,177.21999999997206,177.21999999997206,173.61999999999534,177.21999999997206,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,2,2,120,probe_selfreport,Eligible,Voucher,Yes
406,1755088783056,13/08/2025 12:39,1755092383056,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,154,trial,digit,9l7l5c,1,timedOut,,202.4199999999837,201.38000000000466,202.4199999999837,202.4199999999837,201.38000000000466,202.4199999999837,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,20,20,160,probe_selfreport,Eligible,Voucher,Yes
407,1755088783119,13/08/2025 12:39,1755092383119,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,154,trial,mask,y6xgix,2,response,space,62.5,55.55999999999767,62.5,62.5,55.55999999999767,62.5,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,20,20,160,probe_selfreport,Eligible,Voucher,Yes
408,1755088784161,13/08/2025 12:39,1755092384161,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,155,trial,digit,9l7l5c,1,timedOut,,202.2600000000093,201.40000000002328,202.2600000000093,202.2600000000093,201.40000000002328,202.2600000000093,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,20,20,90,probe_selfreport,Eligible,Voucher,Yes
409,1755088784285,13/08/2025 12:39,1755092384285,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,155,trial,mask,y6xgix,2,response,space,125,118.05999999999767,125,125,118.05999999999767,125,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,20,20,90,probe_selfreport,Eligible,Voucher,Yes
410,1755088785265,13/08/2025 12:39,1755092385265,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,156,trial,digit,9l7l5c,1,timedOut,,202.0800000000163,201.40000000002328,202.0800000000163,202.0800000000163,201.40000000002328,202.0800000000163,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,20,20,130,probe_selfreport,Eligible,Voucher,Yes
411,1755088785475,13/08/2025 12:39,1755092385475,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,156,trial,mask,y6xgix,2,response,space,211.67999999999302,208.3399999999674,211.67999999999302,211.67999999999302,208.3399999999674,211.67999999999302,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,20,20,130,probe_selfreport,Eligible,Voucher,Yes
412,1755088786369,13/08/2025 12:39,1755092386369,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,157,trial,digit,9l7l5c,1,timedOut,,202.90000000002328,201.40000000002328,202.90000000002328,202.90000000002328,201.40000000002328,202.90000000002328,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,20,20,90,probe_selfreport,Eligible,Voucher,Yes
413,1755088786570,13/08/2025 12:39,1755092386570,1,13/08/2025 14:39,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,157,trial,mask,y6xgix,2,response,space,201.38000000000466,194.44000000000233,201.38000000000466,201.38000000000466,194.44000000000233,201.38000000000466,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,20,20,90,probe_selfreport,Eligible,Voucher,Yes
